,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
16579,3.58,40.00,4.88,1.11,427.00,2.43,37.74,-121.43,1.10
16580,2.14,30.00,4.93,1.16,1065.00,2.75,37.75,-121.43,1.25
16581,3.63,7.00,4.58,1.10,1358.00,2.93,37.76,-121.43,1.48
16582,5.04,5.00,6.34,1.12,3670.00,3.20,37.76,-121.44,1.95
16583,4.62,15.00,6.06,1.07,2360.00,3.72,37.75,-121.45,1.65
16584,3.51,33.00,4.92,0.95,970.00,2.55,37.74,-121.44,1.42
16585,4.28,29.00,5.53,0.96,417.00,2.51,37.75,-121.44,1.51
16586,3.48,16.00,5.01,1.03,1199.00,2.69,37.75,-121.44,1.71
16587,1.20,19.00,3.92,1.03,915.00,2.58,37.74,-121.42,1.03
16588,1.69,52.00,4.24,1.08,589.00,2.58,37.74,-121.43,1.08
16589,1.73,52.00,3.77,0.98,623.00,2.36,37.74,-121.43,1.12
16590,3.13,25.00,4.30,1.09,370.00,3.49,37.74,-121.44,1.13
16591,5.33,7.00,7.83,1.23,3907.00,3.66,37.73,-121.44,2.08
16592,3.00,40.00,4.43,1.01,1312.00,3.38,37.73,-121.43,1.35
16593,5.99,2.00,9.90,1.45,883.00,3.26,37.73,-121.42,1.97
16594,1.98,22.00,4.55,1.13,4402.00,12.30,37.72,-121.29,0.63
16595,4.30,21.00,5.86,1.06,781.00,3.06,37.67,-121.32,2.50
16596,4.66,14.00,5.55,1.02,887.00,3.09,37.58,-121.47,2.94
16597,3.82,14.00,6.31,1.14,2105.00,2.64,35.69,-120.90,2.49
16598,3.23,11.00,11.90,2.25,1825.00,2.41,35.76,-120.93,1.54
16599,2.22,15.00,4.55,1.01,1130.00,2.68,35.76,-120.70,0.91
16600,1.63,14.00,4.38,1.12,2352.00,2.96,35.65,-120.69,1.45
16601,2.01,38.00,5.33,1.14,1301.00,2.71,35.64,-120.69,1.14
16602,2.46,43.00,5.01,1.07,1456.00,2.40,35.62,-120.69,1.40
16603,2.92,35.00,5.29,1.09,1550.00,2.37,35.62,-120.69,1.62
16604,3.35,31.00,6.13,1.14,1476.00,2.60,35.63,-120.72,1.95
16605,4.28,8.00,7.06,1.08,1085.00,2.85,35.63,-120.67,2.57
16606,3.87,6.00,5.92,1.13,6085.00,2.82,35.62,-120.67,1.68
16607,2.65,9.00,5.12,1.05,3026.00,2.68,35.59,-120.63,1.14
16608,2.99,9.00,5.60,1.09,2356.00,3.81,35.65,-120.64,1.58
16609,3.73,9.00,6.18,1.14,2065.00,2.99,35.74,-120.47,1.63
16610,2.81,15.00,6.49,1.19,2459.00,3.35,35.56,-120.29,1.42
16611,4.48,13.00,6.97,1.19,1795.00,2.81,35.60,-120.60,2.07
16612,3.24,9.00,6.22,1.26,2239.00,2.30,35.52,-121.11,2.65
16613,3.80,13.00,6.76,1.34,1880.00,2.36,35.55,-121.14,2.71
16614,3.48,16.00,6.56,1.28,1298.00,2.07,35.58,-121.12,3.21
16615,3.69,23.00,7.41,1.27,636.00,2.29,35.40,-120.92,2.79
16616,2.31,27.00,5.25,1.37,1481.00,2.22,35.38,-120.85,1.84
16617,2.73,23.00,5.96,1.27,629.00,2.25,35.39,-120.86,1.88
16618,2.70,21.00,5.56,1.28,1106.00,2.21,35.40,-120.86,1.86
16619,3.02,16.00,5.80,1.19,782.00,2.09,35.41,-120.87,2.78
16620,3.77,18.00,7.55,1.51,970.00,2.14,35.42,-120.94,2.79
16621,2.69,30.00,7.15,1.59,1769.00,1.99,35.44,-120.95,2.84
16622,2.82,21.00,5.52,1.04,588.00,3.14,35.37,-120.85,2.27
16623,2.73,28.00,6.13,1.26,1650.00,2.34,35.36,-120.83,2.67
16624,2.62,27.00,5.37,1.33,930.00,1.75,35.35,-120.84,2.21
16625,2.56,34.00,5.08,1.11,1397.00,2.16,35.37,-120.84,2.00
16626,1.65,29.00,4.99,1.43,846.00,2.06,35.37,-120.89,2.27
16627,3.64,15.00,5.34,1.09,1520.00,2.48,35.33,-120.84,2.08
16628,4.48,14.00,5.50,1.04,2112.00,2.80,35.33,-120.83,1.93
16629,3.40,12.00,5.32,1.03,1780.00,2.69,35.32,-120.82,2.16
16630,3.22,11.00,4.93,1.06,1814.00,2.75,35.32,-120.83,1.83
16631,3.48,15.00,4.63,1.03,1279.00,2.45,35.32,-120.84,1.90
16632,3.59,16.00,6.02,1.10,595.00,2.27,35.33,-120.90,2.66
16633,3.53,17.00,5.73,1.10,1656.00,2.26,35.32,-120.84,1.84
16634,2.85,23.00,5.09,0.99,1515.00,2.49,35.31,-120.84,1.96
16635,4.94,15.00,6.53,1.04,781.00,2.47,35.30,-120.84,3.18
16636,2.52,16.00,6.15,1.10,1325.00,2.08,35.31,-120.82,2.94
16637,3.59,20.00,6.03,1.08,996.00,2.73,35.33,-120.80,3.30
16638,3.21,20.00,6.52,1.35,1309.00,2.52,35.60,-121.10,2.05
16639,3.18,36.00,6.51,1.06,850.00,2.85,35.29,-120.65,2.50
16640,1.97,23.00,4.09,1.03,1380.00,2.92,35.29,-120.66,2.54
16641,1.70,16.00,3.50,0.97,1689.00,2.60,35.29,-120.66,1.95
16642,0.70,19.00,2.43,1.13,1799.00,2.83,35.30,-120.67,5.00
16643,1.03,20.00,2.40,0.81,3574.00,13.69,35.32,-120.65,3.00
16644,6.31,28.00,6.92,1.04,1469.00,2.57,35.28,-120.62,3.29
16645,1.45,29.00,3.78,1.02,1344.00,2.85,35.29,-120.65,2.23
16646,2.55,32.00,3.88,1.04,548.00,2.37,35.28,-120.65,1.66
16647,4.24,27.00,6.44,1.08,768.00,2.43,35.27,-120.65,2.59
16648,2.51,15.00,4.83,1.10,1446.00,2.95,35.27,-120.65,2.26
16649,2.15,21.00,4.80,1.04,1862.00,2.71,35.26,-120.64,2.22
16650,5.16,23.00,6.20,0.96,704.00,2.68,35.27,-120.63,2.51
16651,2.08,39.00,3.61,1.09,1153.00,1.93,35.29,-120.66,2.33
16652,1.40,31.00,3.49,1.06,1358.00,1.71,35.28,-120.66,2.10
16653,2.18,46.00,4.16,1.02,1170.00,2.37,35.28,-120.66,2.06
16654,2.62,52.00,3.82,1.09,1237.00,2.10,35.27,-120.65,2.27
16655,2.80,46.00,4.21,1.03,1107.00,2.10,35.27,-120.66,1.93
16656,1.69,33.00,3.61,0.99,1077.00,2.34,35.27,-120.66,1.74
16657,3.73,17.00,4.77,1.03,1386.00,2.43,35.27,-120.66,2.08
16658,2.27,15.00,4.76,1.13,2383.00,2.05,35.26,-120.66,2.26
16659,2.22,32.00,4.40,1.03,2309.00,2.42,35.30,-120.67,2.32
16660,4.67,24.00,6.93,1.03,1490.00,2.95,35.31,-120.70,3.37
16661,3.25,37.00,4.67,1.01,753.00,2.60,35.29,-120.68,2.25
16662,2.29,26.00,6.00,1.26,1795.00,2.55,35.28,-120.69,2.47
16663,3.08,44.00,5.12,0.94,1036.00,2.37,35.29,-120.67,2.19
16664,4.63,20.00,5.55,1.03,722.00,3.21,35.26,-120.69,2.22
16665,4.61,14.00,5.68,1.03,1884.00,2.84,35.28,-120.70,2.40
16666,5.43,9.00,6.45,1.06,1149.00,2.89,35.27,-120.71,3.32
16667,3.25,26.00,5.50,1.02,918.00,2.96,35.26,-120.68,2.08
16668,2.79,15.00,4.86,1.04,1933.00,2.23,35.25,-120.69,2.63
16669,4.26,46.00,9.08,1.31,6532.00,502.46,35.32,-120.70,3.50
16670,5.03,5.00,6.09,1.11,2003.00,2.76,35.24,-120.52,2.53
16671,2.29,16.00,5.22,1.11,1634.00,2.03,35.25,-120.68,2.34
16672,1.66,16.00,5.13,0.94,542.00,16.94,35.34,-120.69,0.43
16673,3.76,14.00,5.40,1.27,1236.00,1.96,35.19,-120.81,3.36
16674,5.97,13.00,7.97,1.11,1838.00,2.85,35.20,-120.66,3.80
16675,3.54,17.00,6.23,1.18,1919.00,2.06,35.14,-120.70,3.58
16676,3.09,34.00,5.72,1.14,1155.00,2.13,35.14,-120.68,2.46
16677,1.97,41.00,5.26,1.48,940.00,1.85,35.13,-120.66,2.36
16678,1.79,16.00,4.33,1.14,975.00,1.58,35.13,-120.63,0.55
16679,4.85,7.00,6.62,1.21,2863.00,2.39,35.15,-120.64,2.75
16680,4.68,8.00,6.87,1.09,2710.00,2.81,35.13,-120.59,2.96
16681,4.40,15.00,6.89,1.09,2324.00,2.75,35.13,-120.56,2.68
16682,2.88,39.00,5.22,1.05,866.00,2.73,35.12,-120.57,1.95
16683,3.52,18.00,5.29,1.01,1068.00,1.94,35.11,-120.57,1.57
16684,3.16,25.00,5.41,1.08,1729.00,2.57,35.11,-120.59,2.05
16685,3.45,22.00,5.64,1.09,1342.00,2.26,35.12,-120.60,2.18
16686,2.58,16.00,4.92,1.04,935.00,2.75,35.12,-120.61,1.64
16687,2.17,27.00,5.01,1.11,1407.00,2.31,35.12,-120.59,1.80
16688,2.26,17.00,4.98,1.05,1292.00,2.58,35.11,-120.60,1.53
16689,3.57,20.00,5.07,0.94,1449.00,2.37,35.11,-120.59,1.98
16690,2.70,31.00,4.62,1.07,823.00,2.56,35.12,-120.61,1.65
16691,2.73,16.00,4.89,1.03,1777.00,2.54,35.13,-120.61,1.90
16692,2.98,12.00,4.76,1.10,1840.00,2.56,35.12,-120.61,1.62
16693,3.31,11.00,5.05,1.12,1839.00,2.49,35.11,-120.61,1.59
16694,2.96,19.00,5.38,1.21,1425.00,2.60,35.12,-120.65,1.78
16695,2.71,26.00,5.49,1.11,1792.00,2.48,35.13,-120.62,2.10
16696,2.03,18.00,4.40,1.07,1521.00,2.99,35.11,-120.62,1.56
16697,2.66,22.00,4.31,1.02,768.00,2.67,35.12,-120.62,1.60
16698,2.10,19.00,5.89,1.46,704.00,2.62,35.10,-120.66,2.68
16699,2.40,14.00,5.06,1.20,1896.00,3.29,35.10,-120.61,1.42
16700,3.05,17.00,4.73,1.08,2015.00,3.40,35.10,-120.61,1.44
16701,2.69,16.00,5.02,1.05,1497.00,2.29,35.10,-120.60,1.78
16702,1.47,37.00,5.51,1.25,374.00,3.94,35.00,-120.58,1.06
16703,4.62,13.00,6.22,1.11,1257.00,3.31,35.06,-120.61,2.73
16704,3.36,14.00,6.55,1.17,2866.00,2.77,35.07,-120.56,2.80
16705,4.36,11.00,5.42,0.96,655.00,2.70,35.06,-120.52,3.30
16706,4.55,16.00,7.72,1.31,1068.00,2.93,35.10,-120.30,2.71
16707,3.85,16.00,6.91,1.19,477.00,3.48,35.17,-120.43,3.15
16708,4.04,16.00,6.44,1.13,2284.00,2.82,35.18,-120.57,3.46
16709,2.82,24.00,5.00,1.01,1549.00,3.35,35.05,-120.48,1.53
16710,2.94,29.00,5.28,1.12,926.00,3.72,35.04,-120.47,1.45
16711,3.57,10.00,6.10,1.02,4660.00,2.72,35.03,-120.50,2.77
16712,2.98,17.00,5.53,0.97,1672.00,3.40,35.02,-120.48,2.05
16713,2.93,26.00,5.28,1.09,1291.00,2.47,35.52,-120.69,1.81
16714,4.32,17.00,5.81,1.02,941.00,3.21,35.51,-120.68,2.09
16715,3.77,19.00,5.22,1.04,1834.00,2.84,35.50,-120.68,1.74
16716,3.28,15.00,5.05,1.00,1422.00,2.61,35.50,-120.67,1.75
16717,3.31,19.00,5.13,1.00,1040.00,2.87,35.50,-120.66,1.64
16718,2.83,17.00,5.00,1.07,2307.00,2.61,35.49,-120.66,1.71
16719,3.23,19.00,5.24,1.07,1341.00,3.04,35.48,-120.65,1.67
16720,2.54,6.00,4.51,1.08,2877.00,2.21,35.46,-120.64,1.46
16721,4.14,16.00,6.21,1.05,1203.00,2.80,35.49,-120.69,2.22
16722,2.78,15.00,5.20,1.05,1351.00,2.69,35.48,-120.68,2.06
16723,3.34,18.00,5.62,1.07,1097.00,2.64,35.48,-120.67,1.76
16724,3.91,18.00,5.74,1.04,1269.00,2.94,35.47,-120.66,1.85
16725,4.52,17.00,6.12,1.00,1860.00,3.04,35.46,-120.66,2.26
16726,3.50,10.00,5.93,1.13,1834.00,2.73,35.55,-120.70,1.72
16727,3.67,7.00,5.82,1.01,4487.00,2.71,35.52,-120.76,2.51
16728,5.25,12.00,7.14,1.04,1433.00,3.30,35.50,-120.71,2.93
16729,5.10,12.00,6.77,1.19,1609.00,2.62,35.48,-120.56,2.68
16730,3.06,29.00,6.25,1.30,671.00,2.54,35.20,-119.93,0.70
16731,3.16,17.00,5.58,1.12,1457.00,2.67,35.35,-120.49,1.59
16732,4.19,15.00,6.54,1.08,3139.00,3.05,35.41,-120.65,2.62
16733,2.12,8.00,4.29,1.25,936.00,9.65,35.47,-120.64,1.17
16734,3.38,36.00,4.76,1.08,1649.00,2.18,37.68,-122.40,2.53
16735,4.12,41.00,4.94,1.06,1045.00,2.28,37.68,-122.40,2.72
16736,5.97,48.00,4.14,0.85,340.00,2.38,37.69,-122.32,3.15
16737,2.41,23.00,4.76,1.05,1376.00,3.60,37.70,-122.41,2.14
16738,3.68,44.00,4.35,1.02,1781.00,3.73,37.71,-122.42,2.15
16739,4.61,24.00,5.46,1.09,2249.00,2.85,37.71,-122.43,2.90
16740,4.77,19.00,4.98,1.02,959.00,2.76,37.70,-122.43,2.82
16741,4.93,6.00,5.79,1.09,1705.00,2.80,37.70,-122.44,2.58
16742,4.01,46.00,4.49,1.02,1814.00,3.71,37.70,-122.45,2.30
16743,4.54,50.00,5.04,0.99,1159.00,4.05,37.71,-122.45,2.34
16744,4.76,49.00,5.31,1.05,1948.00,4.61,37.71,-122.45,2.52
16745,5.18,16.00,5.25,1.09,4375.00,3.55,37.70,-122.45,2.67
16746,3.50,37.00,3.94,1.05,904.00,3.46,37.70,-122.46,2.39
16747,4.08,35.00,4.79,0.93,1577.00,3.81,37.69,-122.46,2.67
16748,3.32,37.00,4.33,1.05,2436.00,3.48,37.70,-122.46,2.43
16749,3.66,45.00,4.94,1.04,2466.00,3.70,37.70,-122.47,2.39
16750,2.48,44.00,3.71,1.04,339.00,3.46,37.71,-122.46,2.14
16751,3.65,45.00,4.63,1.01,1436.00,3.69,37.71,-122.46,2.40
16752,3.84,42.00,4.32,1.06,713.00,3.51,37.70,-122.46,2.36
16753,4.53,44.00,5.45,1.13,1491.00,4.00,37.70,-122.47,2.37
16754,3.50,37.00,4.38,1.05,822.00,3.44,37.71,-122.47,2.24
16755,3.20,39.00,4.67,1.08,1738.00,3.91,37.71,-122.46,2.32
16756,3.05,33.00,3.17,1.06,2923.00,2.23,37.70,-122.48,3.07
16757,3.06,33.00,2.92,1.03,3477.00,2.26,37.70,-122.48,2.98
16758,5.12,39.00,5.88,1.03,1571.00,2.55,37.71,-122.48,3.14
16759,6.13,29.00,6.90,0.99,455.00,2.99,37.71,-122.48,4.18
16760,4.25,36.00,5.63,1.03,1793.00,2.53,37.70,-122.54,2.93
16761,4.68,35.00,6.27,1.07,2892.00,3.44,37.67,-122.49,2.66
16762,5.07,35.00,5.11,0.98,1583.00,3.36,37.68,-122.49,2.38
16763,5.29,29.00,5.45,0.97,2494.00,3.58,37.67,-122.49,2.60
16764,5.28,36.00,6.22,1.09,828.00,2.65,37.70,-122.49,2.88
16765,4.50,36.00,5.07,0.97,782.00,2.95,37.69,-122.49,2.76
16766,3.45,33.00,4.88,1.06,1259.00,2.62,37.69,-122.48,2.64
16767,4.94,35.00,6.15,1.06,1465.00,3.41,37.69,-122.49,2.77
16768,4.74,35.00,5.95,1.02,1273.00,2.94,37.69,-122.49,2.73
16769,3.78,47.00,5.42,0.93,370.00,2.72,37.70,-122.47,2.81
16770,3.45,27.00,3.73,1.10,2104.00,3.20,37.69,-122.47,2.39
16771,4.88,30.00,4.21,1.07,606.00,3.05,37.69,-122.47,2.59
16772,4.48,42.00,5.48,0.94,1594.00,2.92,37.69,-122.48,2.52
16773,4.24,43.00,5.84,1.00,1384.00,3.04,37.69,-122.48,2.58
16774,3.44,26.00,3.91,1.02,3320.00,3.02,37.69,-122.46,2.78
16775,2.94,23.00,4.13,1.13,1983.00,2.91,37.68,-122.46,2.29
16776,3.59,35.00,4.05,0.99,1452.00,3.42,37.69,-122.47,2.56
16777,4.65,34.00,5.32,0.97,1130.00,3.08,37.69,-122.47,3.05
16778,4.53,31.00,5.52,1.05,2544.00,3.45,37.68,-122.47,3.07
16779,5.57,31.00,5.44,1.01,2296.00,3.56,37.68,-122.48,2.69
16780,3.39,15.00,4.02,1.01,2340.00,3.25,37.67,-122.48,3.04
16781,5.11,31.00,5.62,0.93,1746.00,3.76,37.67,-122.48,2.95
16782,5.33,34.00,5.88,1.07,2510.00,3.97,37.68,-122.49,2.71
16783,2.96,14.00,3.59,1.12,2258.00,2.39,37.67,-122.48,3.20
16784,3.06,17.00,4.68,0.99,884.00,1.75,37.69,-122.45,0.88
16785,4.43,35.00,5.06,1.01,274.00,2.83,37.67,-122.45,2.39
16786,5.59,20.00,5.68,0.99,3752.00,3.75,37.67,-122.47,3.04
16787,5.75,18.00,5.28,1.02,3226.00,4.08,37.66,-122.47,2.98
16788,4.13,16.00,3.30,1.08,2049.00,2.01,37.67,-122.46,1.47
16789,5.42,15.00,5.08,1.07,3861.00,3.22,37.66,-122.46,2.85
16790,5.26,21.00,5.60,1.02,2027.00,4.13,37.65,-122.46,3.23
16791,4.78,36.00,5.17,1.01,963.00,2.99,37.67,-122.45,2.46
16792,5.35,35.00,5.55,1.03,1545.00,3.13,37.66,-122.45,2.63
16793,5.34,36.00,5.81,1.03,1390.00,3.19,37.66,-122.46,2.61
16794,4.78,36.00,5.96,1.01,2761.00,3.01,37.66,-122.45,2.81
16795,3.97,38.00,5.29,1.01,2695.00,2.70,37.65,-122.44,2.76
16796,4.30,29.00,4.60,1.02,2259.00,2.93,37.66,-122.43,2.78
16797,3.19,21.00,3.64,1.08,3288.00,2.34,37.66,-122.44,2.53
16798,4.76,36.00,5.26,1.00,799.00,2.91,37.66,-122.44,2.66
16799,4.43,35.00,4.72,0.95,1025.00,2.67,37.67,-122.44,2.68
16800,5.12,42.00,5.73,1.08,1255.00,3.16,37.67,-122.42,2.26
16801,3.84,37.00,5.04,1.04,1255.00,2.93,37.66,-122.41,2.51
16802,4.74,41.00,5.35,1.01,1063.00,2.60,37.66,-122.42,3.03
16803,4.92,28.00,5.85,1.12,1746.00,2.90,37.66,-122.42,2.74
16804,4.13,36.00,5.18,0.86,335.00,2.39,37.66,-122.42,3.28
16805,4.48,32.00,3.92,1.01,1096.00,3.11,37.66,-122.41,2.47
16806,3.01,34.00,3.66,1.08,906.00,3.08,37.66,-122.41,2.43
16807,3.67,40.00,4.30,1.02,1177.00,3.91,37.66,-122.41,2.19
16808,4.61,37.00,3.08,0.84,658.00,2.92,37.66,-122.41,2.38
16809,3.28,44.00,2.03,0.92,682.00,3.22,37.66,-122.41,2.33
16810,3.50,32.00,4.21,1.06,2583.00,3.16,37.65,-122.41,2.32
16811,2.66,26.00,3.81,1.09,2246.00,2.63,37.66,-122.42,2.44
16812,4.55,43.00,4.69,1.03,1102.00,2.92,37.66,-122.43,2.82
16813,3.86,39.00,4.96,1.01,2941.00,3.32,37.65,-122.42,2.40
16814,4.10,34.00,4.89,1.06,4101.00,2.39,37.64,-122.43,3.01
16815,4.21,42.00,5.31,0.98,1861.00,2.41,37.64,-122.43,2.73
16816,6.25,19.00,6.43,1.04,3444.00,3.50,37.64,-122.45,3.53
16817,5.39,26.00,7.09,0.95,1617.00,4.08,37.64,-122.46,3.54
16818,4.81,16.00,5.51,1.04,5130.00,3.26,37.65,-122.46,2.62
16819,4.59,17.00,5.29,1.01,2150.00,3.23,37.64,-122.46,2.51
16820,4.65,27.00,5.05,1.03,5023.00,3.13,37.65,-122.47,2.36
16821,5.47,25.00,5.36,1.03,4674.00,3.22,37.66,-122.53,2.72
16822,4.06,20.00,4.41,1.08,2325.00,2.24,37.65,-122.53,2.75
16823,4.26,39.00,5.01,1.00,1817.00,2.72,37.65,-122.48,2.27
16824,5.16,31.00,5.03,1.01,1472.00,2.38,37.63,-122.49,2.64
16825,3.53,34.00,4.30,0.90,398.00,2.46,37.63,-122.49,2.54
16826,3.25,31.00,4.23,1.10,785.00,2.64,37.63,-122.49,2.35
16827,2.91,27.00,4.26,1.08,1386.00,2.28,37.63,-122.53,2.28
16828,12.50,7.00,4.44,0.78,50.00,1.85,37.64,-122.48,2.81
16829,5.44,34.00,5.46,1.00,2208.00,2.65,37.61,-122.47,2.79
16830,4.43,35.00,5.83,1.09,747.00,2.94,37.62,-122.54,2.62
16831,5.13,35.00,5.54,0.98,1498.00,3.10,37.59,-122.49,2.63
16832,4.35,36.00,6.31,1.05,736.00,3.05,37.59,-122.50,2.38
16833,4.25,35.00,6.74,1.13,971.00,2.98,37.60,-122.50,2.42
16834,4.18,31.00,5.92,1.09,598.00,2.66,37.59,-122.55,3.46
16835,2.24,20.00,3.05,1.00,59.00,2.81,37.58,-122.51,4.50
16836,4.08,33.00,5.31,1.01,1697.00,2.57,37.60,-122.49,2.71
16837,5.40,29.00,6.38,1.04,2784.00,3.02,37.59,-122.48,2.73
16838,4.56,34.00,5.71,0.99,2282.00,2.80,37.57,-122.48,2.49
16839,5.77,21.00,6.20,1.02,6160.00,2.96,37.59,-122.46,3.26
16840,5.05,22.00,5.14,1.06,3783.00,2.89,37.63,-122.46,2.80
16841,6.72,26.00,6.89,1.01,1712.00,3.36,37.62,-122.45,3.45
16842,5.75,28.00,6.00,1.03,2683.00,3.26,37.63,-122.45,3.02
16843,4.76,35.00,5.30,1.00,3004.00,3.12,37.63,-122.44,2.81
16844,4.97,34.00,5.57,0.93,2154.00,2.90,37.63,-122.43,3.42
16845,4.17,21.00,4.22,1.07,4790.00,1.97,37.61,-122.43,3.45
16846,4.25,49.00,5.65,1.17,636.00,2.46,37.62,-122.41,2.84
16847,3.82,46.00,5.16,1.11,1479.00,2.56,37.61,-122.41,2.74
16848,4.70,37.00,6.12,0.98,822.00,2.70,37.61,-122.42,3.41
16849,6.34,39.00,5.51,0.87,682.00,2.77,37.62,-122.42,3.25
16850,4.46,40.00,5.48,0.94,756.00,2.68,37.62,-122.42,3.08
16851,4.15,17.00,2.57,1.07,669.00,1.65,37.61,-122.42,1.38
16852,3.43,46.00,5.44,1.01,796.00,2.39,37.63,-122.42,2.93
16853,4.83,43.00,5.92,1.02,1141.00,2.85,37.62,-122.42,3.19
16854,4.80,36.00,6.40,1.04,407.00,2.56,37.62,-122.42,3.07
16855,4.41,36.00,6.23,1.04,671.00,2.72,37.62,-122.42,3.18
16856,3.22,39.00,4.48,1.09,1807.00,2.60,37.62,-122.41,2.43
16857,3.11,32.00,3.94,1.01,2249.00,2.47,37.62,-122.40,2.53
16858,2.64,39.00,4.03,1.01,2720.00,2.60,37.63,-122.41,2.43
16859,2.23,41.00,5.16,1.05,68.00,3.58,37.64,-122.42,2.13
16860,3.52,15.00,3.05,1.11,1447.00,1.61,37.63,-122.43,1.44
16861,2.38,46.00,5.50,0.92,30.00,2.50,37.63,-122.42,2.75
16862,4.23,37.00,4.36,0.96,878.00,3.06,37.63,-122.41,2.29
16863,3.00,35.00,3.99,1.04,602.00,2.77,37.63,-122.41,2.29
16864,4.02,44.00,4.83,1.08,1064.00,3.18,37.62,-122.40,2.24
16865,4.45,38.00,4.87,1.09,921.00,3.73,37.64,-122.41,2.15
16866,3.16,35.00,3.82,1.01,1077.00,1.98,37.61,-122.40,3.18
16867,3.36,33.00,4.55,1.04,1867.00,3.30,37.60,-122.38,2.65
16868,2.56,36.00,3.86,1.09,1225.00,2.67,37.60,-122.39,2.73
16869,5.74,42.00,6.28,1.03,705.00,2.77,37.61,-122.41,3.36
16870,4.74,43.00,6.45,1.01,847.00,2.82,37.61,-122.41,3.47
16871,4.14,31.00,5.42,1.02,1915.00,2.34,37.60,-122.41,4.12
16872,5.88,34.00,6.33,1.00,1542.00,2.74,37.60,-122.42,4.05
16873,6.37,26.00,6.97,1.02,1128.00,2.86,37.60,-122.41,4.67
16874,6.30,34.00,6.33,1.00,1717.00,2.77,37.59,-122.41,4.50
16875,5.65,40.00,6.74,1.08,894.00,2.51,37.59,-122.41,4.22
16876,3.58,30.00,4.98,1.06,2558.00,2.38,37.60,-122.40,3.69
16877,6.22,52.00,6.57,0.97,530.00,2.52,37.60,-122.40,4.20
16878,4.65,44.00,6.08,1.01,986.00,2.60,37.60,-122.39,3.87
16879,4.38,34.00,4.53,1.02,381.00,2.44,37.60,-122.39,3.41
16880,6.13,32.00,6.29,1.02,1846.00,2.58,37.59,-122.39,5.00
16881,6.23,22.00,5.75,1.00,1163.00,2.43,37.59,-122.40,5.00
16882,3.07,31.00,3.87,1.07,1581.00,2.01,37.59,-122.38,4.58
16883,4.66,44.00,6.59,1.10,837.00,2.64,37.59,-122.38,4.59
16884,7.90,36.00,6.76,0.96,2314.00,2.59,37.58,-122.39,5.00
16885,6.36,26.00,6.84,1.11,1145.00,2.39,37.58,-122.40,5.00
16886,6.04,33.00,6.81,0.99,813.00,2.68,37.59,-122.39,5.00
16887,6.49,35.00,6.84,1.09,185.00,2.43,37.57,-122.39,4.50
16888,5.05,26.00,5.00,1.00,11.00,3.67,37.60,-122.37,3.50
16889,3.44,39.00,4.17,1.08,2156.00,1.94,37.59,-122.37,3.54
16890,5.78,49.00,6.14,0.99,613.00,2.27,37.59,-122.38,3.78
16891,5.72,52.00,6.04,1.07,963.00,2.56,37.59,-122.37,5.00
16892,4.40,52.00,6.13,1.01,917.00,2.57,37.58,-122.37,5.00
16893,8.47,52.00,7.01,0.93,671.00,2.76,37.58,-122.38,5.00
16894,6.47,52.00,6.73,0.99,772.00,2.55,37.58,-122.38,5.00
16895,5.08,52.00,5.40,1.04,1324.00,2.32,37.58,-122.36,3.74
16896,4.10,37.00,4.81,1.06,1468.00,2.12,37.58,-122.36,4.34
16897,4.74,43.00,5.86,1.01,967.00,2.26,37.58,-122.37,5.00
16898,4.55,52.00,6.88,1.05,665.00,2.41,37.58,-122.37,5.00
16899,5.62,44.00,4.84,0.93,736.00,2.56,37.59,-122.34,3.86
16900,4.79,40.00,5.56,1.10,992.00,2.33,37.58,-122.33,3.60
16901,3.84,50.00,3.99,1.06,1622.00,2.32,37.58,-122.34,3.72
16902,4.09,52.00,5.30,0.97,1081.00,2.30,37.58,-122.35,4.11
16903,3.51,20.00,3.67,1.19,1352.00,1.88,37.59,-122.36,3.51
16904,3.35,30.00,3.28,1.02,2129.00,1.39,37.58,-122.35,3.45
16905,2.84,26.00,3.70,1.07,396.00,1.71,37.58,-122.35,3.75
16906,4.24,39.00,4.77,1.11,1254.00,2.26,37.57,-122.34,4.34
16907,4.97,52.00,6.69,1.12,800.00,2.60,37.57,-122.35,5.00
16908,12.43,34.00,9.67,1.12,810.00,2.90,37.58,-122.37,5.00
16909,10.73,35.00,8.57,0.99,588.00,2.84,37.57,-122.36,5.00
16910,15.00,32.00,9.17,1.06,1512.00,2.96,37.56,-122.36,5.00
16911,11.68,21.00,8.50,1.03,2440.00,2.88,37.56,-122.37,5.00
16912,12.64,39.00,9.11,1.00,1139.00,2.91,37.56,-122.34,5.00
16913,13.39,25.00,8.87,1.03,1507.00,2.99,37.55,-122.34,5.00
16914,10.17,23.00,8.83,1.07,2165.00,3.09,37.54,-122.36,5.00
16915,14.42,52.00,8.25,0.95,519.00,2.58,37.56,-122.35,5.00
16916,7.04,52.00,7.05,1.09,967.00,2.59,37.57,-122.34,5.00
16917,8.26,52.00,7.10,1.04,876.00,2.44,37.57,-122.34,5.00
16918,10.43,52.00,7.92,0.98,784.00,2.86,37.57,-122.35,5.00
16919,3.97,28.00,4.43,1.12,1691.00,2.00,37.57,-122.34,3.00
16920,3.11,43.00,4.20,1.03,1301.00,2.15,37.57,-122.33,3.18
